,0
isDivis_6047,2.976544826765091e-05
isDivis_6053,5.953089653530182e-05
isDivis_6067,0.00017859268960590546
isDivis_6073,5.953089653530182e-05
isDivis_6079,0.00017859268960590546
isDivis_6089,0.00011906179307060365
isDivis_6091,0.00014882724133825456
isDivis_6101,0.0
isDivis_6113,8.929634480295273e-05
isDivis_6121,0.00014882724133825456
isDivis_6131,0.00011906179307060365
isDivis_6133,0.00014882724133825456
isDivis_6143,0.00014882724133825456
isDivis_6151,5.953089653530182e-05
isDivis_6163,2.976544826765091e-05
isDivis_6173,8.929634480295273e-05
isDivis_6197,8.929634480295273e-05
isDivis_6199,0.0002083581378735564
isDivis_6203,0.0002381235861412073
isDivis_6211,5.953089653530182e-05
isDivis_6217,0.00017859268960590546
isDivis_6221,0.00014882724133825456
isDivis_6229,0.0
isDivis_6247,0.00014882724133825456
isDivis_6257,2.976544826765091e-05
isDivis_6263,5.953089653530182e-05
isDivis_6269,0.0002678890344088582
isDivis_6271,5.953089653530182e-05
isDivis_6277,2.976544826765091e-05
isDivis_6287,0.00017859268960590546
isDivis_6299,8.929634480295273e-05
isDivis_6301,5.953089653530182e-05
isDivis_6311,8.929634480295273e-05
isDivis_6317,2.976544826765091e-05
isDivis_6323,0.0002381235861412073
isDivis_6329,0.0002976544826765091
isDivis_6337,8.929634480295273e-05
isDivis_6343,2.976544826765091e-05
isDivis_6353,0.00011906179307060365
isDivis_6359,8.929634480295273e-05
isDivis_6361,5.953089653530182e-05
isDivis_6367,5.953089653530182e-05
isDivis_6373,0.00011906179307060365
isDivis_6379,2.976544826765091e-05
isDivis_6389,2.976544826765091e-05
isDivis_6397,0.00011906179307060365
isDivis_6421,0.0002083581378735564
isDivis_6427,8.929634480295273e-05
isDivis_6449,8.929634480295273e-05
isDivis_6451,8.929634480295273e-05
isDivis_6469,2.976544826765091e-05
isDivis_6473,8.929634480295273e-05
isDivis_6481,0.00011906179307060365
isDivis_6491,0.00011906179307060365
isDivis_6521,0.0
isDivis_6529,0.00017859268960590546
isDivis_6547,2.976544826765091e-05
isDivis_6551,0.00014882724133825456
isDivis_6553,8.929634480295273e-05
isDivis_6563,0.00011906179307060365
isDivis_6569,0.0002083581378735564
isDivis_6571,0.00017859268960590546
isDivis_6577,8.929634480295273e-05
isDivis_6581,5.953089653530182e-05
isDivis_6599,0.0002083581378735564
isDivis_6607,0.0
isDivis_6619,5.953089653530182e-05
isDivis_6637,5.953089653530182e-05
isDivis_6653,0.00014882724133825456
isDivis_6659,8.929634480295273e-05
isDivis_6661,8.929634480295273e-05
isDivis_6673,5.953089653530182e-05
isDivis_6679,2.976544826765091e-05
isDivis_6689,8.929634480295273e-05
isDivis_6691,8.929634480295273e-05
isDivis_6701,8.929634480295273e-05
isDivis_6703,5.953089653530182e-05
isDivis_6709,5.953089653530182e-05
isDivis_6719,0.00011906179307060365
isDivis_6733,5.953089653530182e-05
isDivis_6737,2.976544826765091e-05
isDivis_6761,2.976544826765091e-05
isDivis_6763,8.929634480295273e-05
isDivis_6779,0.00014882724133825456
isDivis_6781,5.953089653530182e-05
isDivis_6791,5.953089653530182e-05
isDivis_6793,8.929634480295273e-05
isDivis_6803,5.953089653530182e-05
isDivis_6823,0.0
isDivis_6827,8.929634480295273e-05
isDivis_6829,2.976544826765091e-05
isDivis_6833,2.976544826765091e-05
isDivis_6841,5.953089653530182e-05
isDivis_6857,2.976544826765091e-05
isDivis_6863,0.00011906179307060365
isDivis_6869,0.0
isDivis_6871,0.00014882724133825456
isDivis_6883,2.976544826765091e-05
isDivis_6899,0.0
isDivis_6907,2.976544826765091e-05
isDivis_6911,5.953089653530182e-05
isDivis_6917,2.976544826765091e-05
isDivis_6947,5.953089653530182e-05
isDivis_6949,2.976544826765091e-05
isDivis_6959,2.976544826765091e-05
isDivis_6961,0.00011906179307060365
isDivis_6967,0.00011906179307060365
isDivis_6971,2.976544826765091e-05
isDivis_6977,0.00011906179307060365
isDivis_6983,2.976544826765091e-05
isDivis_6991,5.953089653530182e-05
isDivis_6997,8.929634480295273e-05
isDivis_7001,0.0
isDivis_7013,0.00014882724133825456
isDivis_7019,0.00011906179307060365
isDivis_7027,8.929634480295273e-05
isDivis_7039,2.976544826765091e-05
isDivis_7043,0.0
isDivis_7057,0.0002976544826765091
isDivis_7069,0.0002083581378735564
isDivis_7079,0.00014882724133825456
isDivis_7103,5.953089653530182e-05
isDivis_7109,5.953089653530182e-05
isDivis_7121,8.929634480295273e-05
isDivis_7127,0.0
isDivis_7129,0.00011906179307060365
isDivis_7151,2.976544826765091e-05
isDivis_7159,5.953089653530182e-05
isDivis_7177,8.929634480295273e-05
isDivis_7187,2.976544826765091e-05
isDivis_7193,8.929634480295273e-05
isDivis_7207,0.0
isDivis_7211,8.929634480295273e-05
isDivis_7213,2.976544826765091e-05
isDivis_7219,5.953089653530182e-05
isDivis_7229,0.0
isDivis_7237,8.929634480295273e-05
isDivis_7243,0.00014882724133825456
isDivis_7247,2.976544826765091e-05
isDivis_7253,5.953089653530182e-05
isDivis_7283,8.929634480295273e-05
isDivis_7297,2.976544826765091e-05
isDivis_7307,0.00014882724133825456
isDivis_7309,0.00014882724133825456
isDivis_7321,8.929634480295273e-05
isDivis_7331,0.00017859268960590546
isDivis_7333,8.929634480295273e-05
isDivis_7349,0.0
isDivis_7351,5.953089653530182e-05
isDivis_7369,5.953089653530182e-05
isDivis_7393,0.0
isDivis_7411,2.976544826765091e-05
isDivis_7417,0.0
isDivis_7433,5.953089653530182e-05
isDivis_7451,2.976544826765091e-05
isDivis_7457,2.976544826765091e-05
isDivis_7459,5.953089653530182e-05
isDivis_7477,5.953089653530182e-05
isDivis_7481,0.0002678890344088582
isDivis_7487,0.0
isDivis_7489,8.929634480295273e-05
isDivis_7499,2.976544826765091e-05
isDivis_7507,2.976544826765091e-05
isDivis_7517,8.929634480295273e-05
isDivis_7523,2.976544826765091e-05
isDivis_7529,5.953089653530182e-05
isDivis_7537,8.929634480295273e-05
isDivis_7541,2.976544826765091e-05
isDivis_7547,0.0
isDivis_7549,0.0
isDivis_7559,0.00014882724133825456
isDivis_7561,2.976544826765091e-05
isDivis_7573,0.00014882724133825456
isDivis_7577,5.953089653530182e-05
isDivis_7583,8.929634480295273e-05
isDivis_7589,8.929634480295273e-05
isDivis_7591,2.976544826765091e-05
isDivis_7603,0.00011906179307060365
isDivis_7607,2.976544826765091e-05
isDivis_7621,0.0
isDivis_7639,5.953089653530182e-05
isDivis_7643,0.00017859268960590546
isDivis_7649,0.0
isDivis_7669,8.929634480295273e-05
isDivis_7673,0.00011906179307060365
isDivis_7681,0.0
isDivis_7687,5.953089653530182e-05
isDivis_7691,8.929634480295273e-05
isDivis_7699,2.976544826765091e-05
isDivis_7703,0.0
isDivis_7717,2.976544826765091e-05
isDivis_7723,8.929634480295273e-05
isDivis_7727,0.00011906179307060365
isDivis_7741,0.0
isDivis_7753,5.953089653530182e-05
isDivis_7757,5.953089653530182e-05
isDivis_7759,2.976544826765091e-05
isDivis_7789,2.976544826765091e-05
isDivis_7793,8.929634480295273e-05
isDivis_7817,2.976544826765091e-05
isDivis_7823,2.976544826765091e-05
isDivis_7829,5.953089653530182e-05
isDivis_7841,5.953089653530182e-05
isDivis_7853,2.976544826765091e-05
isDivis_7867,0.0
isDivis_7873,0.00017859268960590546
isDivis_7877,2.976544826765091e-05
isDivis_7879,5.953089653530182e-05
isDivis_7883,5.953089653530182e-05
isDivis_7901,0.0
isDivis_7907,8.929634480295273e-05
isDivis_7919,8.929634480295273e-05
